STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-16,58,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-17,69,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-18,70,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-19,69,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-20,70,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-21,58,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-22,61,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-23,63,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-24,62,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-25,67,38
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-26,64,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-27,72,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-28,68,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-29,61,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-11-30,65,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-01,61,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-02,69,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-03,71,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-04,,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-05,68,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-06,56,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-07,71,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-08,66,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-09,59,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-10,65,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-11,59,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-12,60,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-13,62,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-14,61,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-15,65,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-16,65,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-17,65,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-18,65,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-19,70,38
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-20,66,38
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-21,62,35
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-22,65,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-23,63,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-24,61,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-25,63,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-26,70,35
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-27,66,34
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-28,72,35
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-29,70,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-30,69,34
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2000-12-31,69,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-01,72,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-02,74,38
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-03,74,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-04,75,35
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-05,74,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-06,72,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-07,60,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-08,58,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-09,57,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-10,66,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-11,57,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-12,59,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-13,61,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-14,62,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-15,52,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-16,58,34
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-17,60,31
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-18,62,34
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-19,65,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-20,65,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-21,62,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-22,64,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-23,65,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-24,56,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-25,60,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-26,58,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-27,62,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-28,64,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-29,58,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-30,60,36
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-01-31,65,35
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-01,70,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-02,71,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-03,77,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-04,80,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-05,78,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-06,60,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-07,59,39
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-08,64,34
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-09,60,46
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-10,55,46
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-11,56,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-12,58,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-13,58,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-14,64,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-15,63,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-16,69,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-17,71,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-18,66,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-19,64,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-20,60,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-21,65,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-22,59,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-23,60,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-24,59,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-25,65,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-26,68,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-27,72,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-02-28,65,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-01,66,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-02,61,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-03,62,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-04,68,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-05,66,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-06,69,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-07,71,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-08,63,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-09,62,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-10,62,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-11,61,37
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-12,73,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-13,72,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-14,74,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-15,64,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-16,69,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-17,76,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-18,84,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-19,89,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-20,83,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-21,64,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-22,70,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-23,71,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-24,74,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-25,72,59
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-26,75,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-27,80,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-28,74,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-29,88,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-30,87,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-03-31,86,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-01,65,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-02,67,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-03,63,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-04,67,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-05,65,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-06,63,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-07,61,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-08,61,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-09,60,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-10,68,40
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-11,64,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-12,72,42
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-13,64,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-14,70,41
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-15,69,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-16,69,43
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-17,81,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-18,71,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-19,65,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-20,61,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-21,65,44
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-22,66,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-23,80,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-24,91,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-25,91,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-26,79,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-27,76,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-28,72,59
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-29,79,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-04-30,83,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-01,81,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-02,79,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-03,85,48
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-04,87,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-05,84,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-06,92,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-07,101,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-08,100,59
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-09,88,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-10,90,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-11,77,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-12,66,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-13,70,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-14,82,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-15,75,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-16,82,60
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-17,84,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-18,82,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-19,80,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-20,89,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-21,77,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-22,86,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-23,96,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-24,95,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-25,89,59
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-26,71,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-27,71,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-28,75,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-29,89,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-30,105,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-05-31,94,59
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-01,76,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-02,76,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-03,78,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-04,84,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-05,86,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-06,93,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-07,100,62
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-08,90,61
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-09,82,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-10,79,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-11,71,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-12,81,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-13,90,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-14,99,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-15,89,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-16,91,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-17,90,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-18,98,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-19,98,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-20,95,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-21,96,60
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-22,86,60
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-23,77,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-24,80,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-25,77,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-26,76,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-27,75,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-28,80,61
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-29,85,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-06-30,84,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-01,90,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-02,101,60
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-03,95,66
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-04,90,64
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-05,80,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-06,79,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-07,76,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-08,75,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-09,72,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-10,71,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-11,71,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-12,78,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-13,79,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-14,70,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-15,66,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-16,66,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-17,69,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-18,73,47
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-19,73,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-20,73,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-21,75,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-22,78,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-23,71,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-24,71,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-25,72,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-26,77,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-27,77,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-28,77,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-29,72,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-30,75,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-07-31,76,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-01,75,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-02,81,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-03,79,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-04,83,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-05,87,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-06,90,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-07,92,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-08,78,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-09,71,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-10,79,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-11,86,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-12,74,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-13,74,58
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-14,82,69
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-15,81,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-16,80,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-17,86,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-18,84,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-19,75,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-20,67,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-21,75,49
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-22,79,53
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-23,82,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-24,80,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-25,85,51
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-26,85,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-27,92,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-28,95,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-29,67,54
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-30,67,57
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-08-31,81,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-01,83,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-02,85,52
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-03,87,56
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-04,80,55
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-05,76,50
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-06,85,45
USC00044025,"HOLLISTER 2, CA US",36.8483,-121.4213,83.8,2001-09-07,68,58
